Id,SalePrice
1671,263923.0878751142
1672,441357.5425204879
1673,291150.12183927355
1674,238984.93052285683
1675,196112.05030958256
1676,196611.95535030376
1677,221349.69547759683
1678,472035.8668283425
1679,393634.3450425689
1680,345429.77481690835
1681,248189.42114779874
1682,299468.9721422534
1683,182127.4470042308
1684,172019.7997475981
1685,172207.52422006676
1686,167965.5393430857
1687,166246.89552409702
1688,190541.21991358197
1689,192473.3597757608
1690,193170.64319992153
1691,181947.82193362174
1692,256269.62232008012
1693,166097.41953763235
1694,182622.39746693903
1695,161860.9173718104
1696,272705.8097856322
1697,165628.98831381684
1698,359246.5027485311
1699,319611.1869424065
1700,252232.86030716693
1701,268956.3320543563
1702,247541.865069979
1703,243796.7964907627
1704,279010.85675455624
1705,231195.25331495714
1706,437695.16104637855
1707,216134.7113534219
1708,207708.65034237428
1709,268070.8888143074
1710,218294.47270769975
1711,267556.97283271316
1712,263674.9677020765
1713,277416.52560000564
1714,223886.86124530784
1715,204607.06001565856
1716,184765.88720914436
1717,169841.62971359096
1718,133192.6652038717
1719,202154.66571425318
1720,237409.40807881978
1721,164082.79875111138
1722,124384.60586527995
1723,155319.92154705655
1724,210127.26059600373
1725,238112.0999361772
1726,187175.06526000524
1727,159145.52862731818
1728,174289.41178544192
1729,168175.77922751984
1730,156003.62024085235
1731,121895.09741428874
1732,126766.86191587284
1733,117933.26546353601
1734,121375.04166131408
1735,127943.09780104621
1736,112166.27425613289
1737,282121.020482138
1738,235829.40130825777
1739,267327.41321146436
1740,226450.92610484117
1741,196570.0267240765
1742,172966.29810831693
1743,174976.9222250029
1744,311612.77138832456
1745,228689.82332966488
1746,173536.1089345857
1747,211870.0734941302
1748,223404.1188597737
1749,147468.1379114664
1750,127331.63207678174
1751,248226.32921479768
1752,118840.53731820389
1753,148293.820279459
1754,185592.1052445159
1755,169414.40832064662
1756,126978.50345971105
1757,122028.32101840462
1758,143897.57419544473
1759,159483.62787516922
1760,167101.1482003756
1761,144889.19415414962
1762,179264.73857635094
1763,177255.3899889568
1764,113752.19675517229
1765,165143.22087231925
1766,183003.05886164022
1767,223582.6182064919
1768,142616.72945501155
1769,173808.63138575116
1770,149329.8347325463
1771,122950.87212757548
1772,134823.12105356576
1773,128109.29613123067
1774,138297.5435423562
1775,138656.89634585218
1776,123219.57862178111
1777,116040.15576556583
1778,138948.8177339625
1779,119570.05933985507
1780,174221.86237539188
1781,129948.21372853337
1782,86955.69039482457
1783,141840.4022557875
1784,105025.41031917467
1785,123857.60369259489
1786,133209.34909090807
1787,162197.75449442572
1788,57063.41214142646
1789,97020.44355224568
1790,76542.7882857779
1791,179799.21810501118
1792,160036.01487226482
1793,128221.63243408597
1794,149278.91901840916
1795,133902.22028751462
1796,120575.41135408274
1797,113374.73908040408
1798,123829.07604419238
1799,109444.08630122915
1800,131976.3329908621
1801,128838.99239453592
1802,128406.030788655
1803,146305.82909927837
1804,141785.98815105998
1805,136366.91606891187
1806,121336.99360906484
1807,128808.12723727623
1808,119222.11244848803
1809,121305.30329717003
1810,140322.2829390913
1811,100834.1147788569
1812,99709.5457463769
1813,122788.06609076203
1814,97435.17242691343
1815,52056.90733021888
1816,99852.26575954336
1817,108947.89518388423
1818,150405.2335497807
1819,123048.32441144803
1820,55758.75847837871
1821,110947.44492248986
1822,147207.912878536
1823,45581.94992278219
1824,134016.99821688712
1825,134612.4724492514
1826,104137.52519925483
1827,101443.33400721975
1828,134405.19618760637
1829,117457.93062872544
1830,142852.92772519044
1831,143828.4274539097
1832,76774.00923502921
1833,138448.1366672091
1834,117615.60806973689
1835,120638.49851727588
1836,126334.75298211227
1837,89821.5101800233
1838,121928.34736374351
1839,93861.55492175466
1840,146154.43727060652
1841,137750.3637200462
1842,83624.48100395798
1843,130742.86779232576
1844,133885.9295835572
1845,141089.27982055678
1846,154666.57368290692
1847,164069.68875566154
1848,52272.15738116385
1849,112479.42863345084
1850,116814.61066658191
1851,156060.0052789606
1852,125069.13988071796
1853,129965.58830747801
1854,169551.5657463115
1855,151923.62358371646
1856,223147.3402651767
1857,156166.8074236027
1858,139984.77597605172
1859,117521.02094124563
1860,150622.59710074333
1861,116768.63538623869
1862,300422.74379839626
1863,283177.74704235716
1864,283266.5529942707
1865,337992.1739305458
1866,333298.5576066302
1867,227646.2579645539
1868,301246.8269765219
1869,202105.90908388203
1870,227508.52267054835
1871,244847.58227000543
1872,172640.53221694595
1873,240245.3559053554
1874,145873.18533308935
1875,199777.70340326554
1876,197902.33982106764
1877,210794.2924529386
1878,206537.03570445863
1879,127507.14572464298
1880,131804.42929900682
1881,248171.2813743693
1882,248230.89427723433
1883,188918.46662695505
1884,206641.6198289349
1885,237864.1180139521
1886,291022.2781927371
1887,209544.77671928875
1888,268816.4338085681
1889,165879.48653864628
1890,119744.94644843822
1891,130809.82846116356
1892,100155.10604246998
1893,131494.67582336243
1894,126508.6668237501
1895,134686.09936965068
1896,125733.68292130996
1897,114729.78648542662
1898,111728.50050432901
1899,155802.39284904566
1900,147498.3550280984
1901,173300.1634490682
1902,149025.85684173348
1903,211912.95800503506
1904,140706.32683972837
1905,201031.73012448996
1906,163788.49342155975
1907,208851.9392333032
1908,108015.71813762946
1909,132022.62627280952
1910,118981.52633304053
1911,219144.147666694
1912,327427.4438062872
1913,144634.41448222444
1914,61045.76361548123
1915,320627.40692261676
1916,66555.82876303657
1917,245355.05238559988
1918,140544.11982330517
1919,175042.50060266972
1920,153472.28731740953
1921,412237.5441996993
1922,320082.01197694085
1923,229283.71433045203
1924,223781.42952165304
1925,198173.39599238068
1926,396048.89390929084
1927,133319.38360751042
1928,156304.54425496125
1929,127049.48946381423
1930,130933.1737981301
1931,144545.71322522336
1932,140543.52528010652
1933,178632.85822175437
1934,181575.29272501674
1935,171864.83090760277
1936,188673.4029001048
1937,184443.26339574344
1938,174549.22750018156
1939,240095.60843573316
1940,188242.0638308049
1941,171228.45253251534
1942,185419.08377858077
1943,205678.42299420116
1944,359657.9578556655
1945,399313.2795778869
1946,140299.195155691
1947,312927.31024643645
1948,174905.13956332498
1949,250032.708373896
1950,184083.07151883232
1951,253131.14013272725
1952,211178.2884766616
1953,169427.4436028433
1954,179627.52231136733
1955,134458.76730996234
1956,303043.2924261534
1957,152535.20035785894
1958,304672.6758770724
1959,142851.9079704899
1960,113707.81185387973
1961,120171.34236217801
1962,96119.47606799255
1963,104314.7857657477
1964,107457.07494719498
1965,143470.8410927488
1966,138587.00485344237
1967,290492.45730665984
1968,430265.51717899786
1969,393324.01243769424
1970,425377.81541912834
1971,452327.1240291386
1972,383208.4176051414
1973,264022.14453633386
1974,327365.53094665246
1975,525089.3179800822
1976,265651.39959727455
1977,356414.15090888395
1978,346928.9029099774
1979,332866.3860255895
1980,204046.73349735123
1981,351949.9604576181
1982,218118.53713521073
1983,201875.11544737447
1984,169118.05187354816
1985,215339.67336327187
1986,211226.91598309352
1987,177075.2692031234
1988,177809.20067489945
1989,193952.01373280442
1990,213329.59776960418
1991,233458.91801351163
1992,213138.43014446058
1993,167640.30754899356
1994,230708.85712433042
1995,184795.78848723802
1996,251393.77332986414
1997,313130.23385811737
1998,332328.534192595
1999,269693.063865035
2000,320574.3536285419
2001,278630.38217013027
2002,239164.6570155277
2003,255381.49962914703
2004,278836.35307954735
2005,217444.47391718504
2006,223541.57280824432
2007,247699.89728738627
2008,218828.79835510126
2009,196339.26755552238
2010,194349.57819696743
2011,138945.3837394817
2012,173486.7546073778
2013,180666.33907264099
2014,185930.42263987585
2015,204198.32683592895
2016,194628.36016222712
2017,193780.24359867157
2018,120285.03696043493
2019,135126.54246799785
2020,105097.46687088758
2021,102742.37203474692
2022,182098.23653972975
2023,144601.16674458765
2024,268303.13098852616
2025,350581.68762573804
2026,174861.70205299018
2027,155868.50506591416
2028,150312.11093834369
2029,167586.0051718338
2030,268946.4611160583
2031,230758.93980296273
2032,245365.89182255283
2033,255701.05039505436
2034,169374.2228650786
2035,214022.36083064572
2036,195171.76046871272
2037,202968.38420867926
2038,312793.01562761766
2039,221867.67263833137
2040,283781.1969408832
2041,294091.82051935117
2042,206220.58793362562
2043,173621.41921676847
2044,172823.35050648003
2045,209351.12363128344
2046,143826.23606418772
2047,147367.64627971896
2048,137789.5593714192
2049,139779.48950912672
2050,176181.53246721555
2051,103455.94932251218
2052,124533.2049875333
2053,147235.25252617584
2054,88759.46617297339
2055,160692.30942980002
2056,142934.19232023996
2057,114566.43391429528
2058,222751.28308259966
2059,129102.4899889201
2060,174956.9790330057
2061,173571.6388901436
2062,129529.08831888466
2063,115699.27366707892
2064,140644.12830658144
2065,120151.22947443963
2066,162083.9912736821
2067,112995.7085888245
2068,143510.12857405408
2069,85736.32419003258
2070,114278.03231599138
2071,93728.70187202816
2072,132191.4240840492
2073,135292.9330812964
2074,187667.97403822665
2075,144576.87434375874
2076,119392.36115783048
2077,158181.2299758284
2078,128080.86115701802
2079,132679.60737481777
2080,117608.73823118415
2081,125731.94683633599
2082,122533.66846513494
2083,144606.95611218442
2084,108426.6341643793
2085,117467.55014452247
2086,107042.61807944305
2087,119354.1744603287
2088,96135.41127540558
2089,77325.78791444597
2090,125402.01095733134
2091,113613.18288170951
2092,125497.60308240354
2093,116740.37417314028
2094,109012.64979695698
2095,149320.7205335912
2096,79712.2285557357
2097,95818.61558243127
2098,146176.24213901596
2099,53595.33465823475
2100,72699.33946716193
2101,117857.4230150668
2102,122808.62300011465
2103,102432.43814963443
2104,133837.26802509892
2105,128105.07598552173
2106,59237.20366766784
2107,199976.23105522903
2108,117392.4968969904
2109,109054.96587471876
2110,133236.6908672441
2111,136325.63959041005
2112,139119.1413036178
2113,124046.34535457453
2114,117270.09066004408
2115,164518.46977055306
2116,116517.73289883837
2117,149997.35682050374
2118,124580.30171559322
2119,112834.80742354039
2120,110426.76336926625
2121,87086.6251347804
2122,115810.8879580849
2123,86471.02977267547
2124,155657.08776538537
2125,124959.98558899753
2126,149546.1489111745
2127,159564.26938780647
2128,123380.92908327408
2129,92779.3239053784
2130,135074.4430971612
2131,135755.3494304739
2132,113873.53451451466
2133,125042.11177807987
2134,118916.61544942763
2135,94913.93376726766
2136,75500.70151598225
2137,109084.30811936084
2138,135704.3138346623
2139,152767.9412822422
2140,140588.28581235107
2141,147641.80504229243
2142,127135.98262566954
2143,151627.9824995251
2144,121555.95627526994
2145,137263.07117685085
2146,161461.61888191284
2147,144591.15824727062
2148,129736.58200251416
2149,150299.81400893955
2150,223663.32333556892
2151,111869.28636737599
2152,184224.35273050284
2153,162538.19511740594
2154,110018.52853560491
2155,140187.9250202937
2156,271309.68483764754
2157,230615.8556706498
2158,237925.70457107102
2159,211401.95883308735
2160,176658.86375599
2161,236656.52020766347
2162,387952.0933966129
2163,361901.2533056184
2164,241100.294630375
2165,197675.6200601314
2166,153086.5859820377
2167,213753.8150484485
2168,200215.43091646844
2169,196333.3875761201
2170,218617.52252892262
2171,153269.50618640726
2172,131721.8771128684
2173,165840.70237502418
2174,229773.58524324658
2175,290146.70295714797
2176,310848.27031030226
2177,242821.08095354028
2178,212519.19523081087
2179,139053.60109656386
2180,215806.88867695123
2181,192762.80078781027
2182,225680.10651836736
2183,190738.74030619432
2184,120550.37251591758
2185,121501.58621371296
2186,147559.85538586177
2187,152817.99534222187
2188,155869.74070118793
2189,292793.5932851639
2190,79866.34683770192
2191,80331.4565492726
2192,91115.37598575596
2193,106213.58546990492
2194,102022.884400035
2195,110298.92670561891
2196,99327.3288705021
2197,119693.87224103854
2198,156429.23116451758
2199,177206.5996146141
2200,148901.93157376343
2201,141418.44286879722
2202,213218.83733984779
2203,135713.28536504548
2204,184588.9708141989
2205,116206.46187985293
2206,142800.42206818186
2207,218444.11592327178
2208,258229.69206385774
2209,247091.13412564926
2210,118429.31488372173
2211,113303.03839625954
2212,118430.37237191241
2213,106948.80088720185
2214,139710.34083065268
2215,98560.89267531327
2216,143788.18863935597
2217,65772.9513596935
2218,74709.90626701221
2219,68505.95404881108
2220,73747.84126694416
2221,321951.061620032
2222,281076.1379083557
2223,295052.26844655897
2224,207203.76011254237
2225,118858.95425336613
2226,189455.27362440122
2227,198939.54846340243
2228,260355.16748987083
2229,251275.20507103897
2230,150626.6705831963
2231,214763.16992961784
2232,184006.67388705045
2233,181151.17924356996
2234,241523.71097228798
2235,227519.38179661424
2236,261639.31147902278
2237,332733.6815541142
2238,192135.16154066758
2239,109754.34025720399
2240,156300.4382427726
2241,157443.324917358
2242,126605.20210218924
2243,127981.03826373942
2244,102252.22372243632
2245,99200.59299091379
2246,142932.84816663308
2247,108768.37446698775
2248,121152.71085045712
2249,120254.7943128663
2250,130112.90955460773
2251,95689.58843456685
2252,175476.4447481201
2253,150245.2042889657
2254,178684.60631820373
2255,188650.99991540523
2256,177941.59033071905
2257,206368.83734732715
2258,159613.26385190914
2259,177889.62175942166
2260,157263.9739039566
2261,181241.46646098822
2262,206214.52068811675
2263,387214.8820093093
2264,504476.3407781378
2265,173048.25257454388
2266,292654.5110684462
2267,382811.5596876815
2268,425167.39927016234
2269,148708.41456038793
2270,195283.7590940132
2271,220580.98659788223
2272,198728.41706693912
2273,166049.35114065057
2274,181901.03413673706
2275,162471.34135928328
2276,191253.59214501467
2277,181109.5995159655
2278,149399.77346777386
2279,123777.11587096285
2280,116932.54295933644
2281,171808.6173174253
2282,189269.61363562968
2283,104138.71980454281
2284,110857.81677456394
2285,138183.36008973612
2286,124358.80724624055
2287,358782.9947751496
2288,272891.61751230323
2289,380051.78891825647
2290,460514.7869548985
2291,334138.88466295274
2292,441842.22946598334
2293,485663.03739660187
2294,401023.5781692979
2295,484894.247741356
2296,288041.98834946874
2297,329480.6639486545
2298,336808.3832150311
2299,375096.11469480116
2300,335720.22245795163
2301,300263.56141630356
2302,246112.1787455852
2303,239294.69363283954
2304,242280.8358439186
2305,196175.30297331483
2306,192823.1485246789
2307,198738.55918243015
2308,223944.46160390173
2309,281683.13012827985
2310,208872.6062521913
2311,198885.2301257351
2312,176142.89850788796
2313,173862.06168138352
2314,171751.20892822542
2315,178733.33803818672
2316,191016.0445398967
2317,189574.21265623835
2318,180914.37430102212
2319,182270.65210595872
2320,184041.66733705066
2321,229983.51312271564
2322,177485.52840241115
2323,186113.78051250646
2324,174604.0120570844
2325,215944.45193971906
2326,171536.7667937661
2327,207423.70438491058
2328,226296.77505455888
2329,189925.49963448776
2330,180263.43910870442
2331,359549.6111205643
2332,392452.84863122104
2333,316798.4172166266
2334,258660.06935542764
2335,275011.2159646184
2336,326291.2807500967
2337,198456.91220138822
2338,268994.6074862255
2339,219548.29225632126
2340,413076.547853352
2341,216406.3433602796
2342,231399.31847096042
2343,225387.44663661174
2344,218873.3873518015
2345,232012.8679513466
2346,210055.570771913
2347,199269.74702906178
2348,240849.99075959448
2349,180390.84678038725
2350,305979.91450470727
2351,264223.1152169703
2352,253920.44008810638
2353,251731.36199229566
2354,134792.65366883803
2355,141431.50794845284
2356,153257.12735072232
2357,190872.21409363527
2358,199515.0133916554
2359,129988.64039672942
2360,116053.7734891882
2361,145450.00964074483
2362,274204.0515240275
2363,139085.6159638185
2364,155464.61015666547
2365,215615.72949945056
2366,190208.76622045442
2367,224029.34867276906
2368,214329.96813065986
2369,220182.0756301237
2370,167167.58199962685
2371,168491.27871764192
2372,192650.65765862688
2373,277575.24413868424
2374,312794.6211221024
2375,244912.61885562848
2376,280061.31316493696
2377,349214.72019775654
2378,144352.57119688398
2379,198028.71127357232
2380,148792.28463548678
2381,169870.55503526676
2382,201768.70263571266
2383,206024.96493650862
2384,248273.0012832169
2385,159464.58564229717
2386,133543.01916852995
2387,136087.08733647788
2388,99582.91388539932
2389,118591.83647472908
2390,146678.17527168983
2391,144273.25183426435
2392,113917.84070525481
2393,164300.9413674204
2394,140484.7109876526
2395,209871.99472585839
2396,142586.61851704883
2397,222276.3606571416
2398,131935.41531340175
2399,60862.47192975078
2400,59359.997872517335
2401,116610.3913241551
2402,138357.79631471043
2403,140400.3278080329
2404,152200.56178295548
2405,161316.68699386396
2406,142672.89126978736
2407,128060.98894282688
2408,145992.20637129602
2409,121491.93342991766
2410,165798.8840983613
2411,115551.91934913327
2412,157816.86724093536
2413,130270.07402899126
2414,148521.75074520195
2415,132645.6830173833
2416,124855.57265030805
2417,131622.53146618864
2418,131341.3107853598
2419,129802.94907648678
2420,124265.93056288274
2421,152030.38494515527
2422,107053.05361757867
2423,124234.06986436789
2424,154749.91294955762
2425,204060.4268642863
2426,132735.9848719718
2427,134374.66287073935
2428,174441.8863957802
2429,112484.8374907368
2430,132170.14235709506
2431,108671.87343294312
2432,146816.97499233054
2433,146093.3612314816
2434,139069.70297791087
2435,153966.81037952716
2436,106387.02892809898
2437,106819.57851273076
2438,123258.27330374149
2439,104826.0299740645
2440,120705.88526811321
2441,95209.20519563949
2442,96684.8865461365
2443,123850.1094340065
2444,129515.38434313124
2445,88515.22264095952
2446,134949.14221123967
2447,175675.58173195846
2448,127727.03812691805
2449,109701.20701862588
2450,150424.9175979039
2451,121750.01850495265
2452,197576.63222840804
2453,92331.65857874321
2454,126875.60854262079
2455,122072.92732846247
2456,141000.6749840663
2457,134775.84565313827
2458,126466.28955378506
2459,110703.80620244108
2460,138640.0024374163
2461,123269.7073523126
2462,137141.37134672786
2463,124975.7415855732
2464,174214.3110995512
2465,144275.14873527945
2466,119982.01556061141
2467,129075.87063646008
2468,78187.14214786174
2469,79228.92984884889
2470,187938.47955598528
2471,208631.45481809802
2472,159622.0641623933
2473,117025.97304067615
2474,76693.13736503464
2475,218591.84290906927
2476,114648.36833175203
2477,129267.7166119871
2478,156942.95042654642
2479,101229.8526068413
2480,153343.01156835817
2481,121597.81177088404
2482,128340.10650673445
2483,109799.26296529746
2484,123957.32425204843
2485,125771.54597482682
2486,154435.24849565877
2487,177598.42689061843
2488,158856.00869996572
2489,149445.20226138493
2490,147069.41970493412
2491,93257.38419818039
2492,194159.87443300043
2493,148533.49672434005
2494,153261.16561631058
2495,90639.3884400479
2496,246077.11741707072
2497,154339.03166311063
2498,108876.8418108208
2499,89829.68995715807
2500,125046.9535827362
2501,141096.68294668448
2502,149802.48092919012
2503,98836.8356166203
2504,187602.72183829674
2505,225192.78886492585
2506,254294.09802118604
2507,293308.1066240058
2508,254362.065950491
2509,218180.6546922257
2510,218201.83485865308
2511,176465.15069058354
2512,205824.75114878104
2513,220178.67375895992
2514,257147.6086865223
2515,150141.41621168575
2516,172617.97435790388
2517,142859.1927089055
2518,151696.12581757555
2519,226001.9798713688
2520,215273.98622320828
2521,189128.0705759875
2522,223652.7102126855
2523,121078.18242510241
2524,137838.58528362482
2525,149631.17258942057
2526,136200.86469740036
2527,111280.65339221669
2528,129539.4778294676
2529,129495.21279142745
2530,118979.08163702181
2531,246860.56829190115
2532,226153.41667115764
2533,195990.7811960125
2534,226384.1680096648
2535,303891.2933219739
2536,236347.40457270402
2537,232576.65738814193
2538,181179.0942116332
2539,185944.01671440664
2540,179397.70508284622
2541,179485.36685609788
2542,167575.11531740252
2543,124545.71233112589
2544,124891.24204864964
2545,135523.2226167647
2546,129259.49817027489
2547,136231.84611179042
2548,153539.26030051414
2549,158745.01595978162
2550,741713.0712911143
2551,137298.7286183268
2552,131050.9439439896
2553,75454.93061293458
2554,99348.22081358946
2555,116238.05493896802
2556,102126.82884390994
2557,107365.69697081203
2558,148142.6506107089
2559,141019.57524565558
2560,148219.3077293348
2561,138907.66568321738
2562,137280.71115588277
2563,147362.83784273465
2564,199144.8345235455
2565,140843.14241068016
2566,162564.37301675178
2567,137494.68556952078
2568,199420.94911550562
2569,223698.44957659612
2570,115865.12487438685
2571,190929.44489390063
2572,144175.6154910124
2573,225941.55164871548
2574,294800.87085203954
2575,129584.46717829927
2576,121702.35054924758
2577,148859.40320524888
2578,82991.57085508559
2579,63253.446419255924
2580,107080.68332365932
2581,108340.415583261
2582,110099.03828665105
2583,281436.4403930923
2584,176290.374908669
2585,188233.88954642243
2586,224291.530641375
2587,197970.41682434033
2588,141417.5403890428
2589,149662.41121991206
2590,206524.5580878995
2591,220288.64188586432
2592,218176.97368734996
2593,252354.89234111598
2594,178903.0575446304
2595,197364.05158661568
2596,302728.55571851064
2597,189732.54704258963
2598,283743.8172934649
2599,330060.4864641535
2600,156740.14224760907
2601,146077.34666465322
2602,82739.12989586269
2603,93056.64555072038
2604,87777.8336514924
2605,77626.03469766585
2606,151864.98532930267
2607,193956.45795427973
2608,210162.20841428914
2609,169537.51359057968
2610,112755.37042300176
2611,122542.70439563328
2612,158329.50317815458
2613,129346.97279582053
2614,123995.25968081922
2615,154416.44221663562
2616,145827.745722937
2617,181436.31278340227
2618,201911.55491208605
2619,196618.38160898152
2620,184009.44801468277
2621,177591.98002837747
2622,183953.89533822896
2623,242794.66163187774
2624,312905.8471263115
2625,302120.5873288709
2626,172861.29027695977
2627,163527.79401691124
2628,482854.4371649616
2629,511172.9633980302
2630,361732.3862206832
2631,493037.9202366726
2632,436711.9858774062
2633,303926.01681392756
2634,427428.8871601389
2635,160063.18986208833
2636,173969.66911146097
2637,177392.437859488
2638,260339.19327695546
2639,187187.38002472182
2640,151165.39303407588
2641,102210.40294005329
2642,195564.3005098045
2643,99504.93970190952
2644,123024.55234657052
2645,105928.95415896898
2646,94716.44530328111
2647,101735.70965435774
2648,143687.07245631015
2649,147851.50993167807
2650,133836.54250021264
2651,141282.5060705601
2652,411496.26156413334
2653,247795.04862841766
2654,252427.18057287985
2655,404838.7588304927
2656,318023.62075330614
2657,358373.8531348755
2658,302405.3311914939
2659,295963.20401923714
2660,366847.0588423314
2661,346967.0089941684
2662,368781.7929709521
2663,282146.33070619416
2664,275389.24224762904
2665,319918.23644094804
2666,283853.5581895452
2667,169987.17843262656
2668,177236.84832377516
2669,184738.53346618946
2670,274779.5164150802
2671,185375.71974216777
2672,193271.71966499946
2673,204824.55566746197
2674,201013.40604881875
2675,166280.160727726
2676,190162.06417198505
2677,197993.38830064752
2678,250320.6911097485
2679,272449.1494462807
2680,284084.65601839323
2681,411708.40597323095
2682,327851.6052729955
2683,514051.08525649196
2684,311935.40148050437
2685,330268.4329922278
2686,255755.08123388776
2687,316461.4278253372
2688,214216.69002766907
2689,202751.9852375041
2690,443877.7707970507
2691,192211.575004538
2692,133643.63931772
2693,200106.43173625812
2694,135006.07560891323
2695,193843.60376222988
2696,184687.96419888528
2697,189433.846277442
2698,194142.06363788704
2699,178032.1066722056
2700,158574.79957220188
2701,150585.8947250492
2702,109724.29801417116
2703,124489.75551186217
2704,139250.71128468052
2705,117097.7610931943
2706,112575.40985101153
2707,123844.04161093701
2708,132796.94918688195
2709,107675.99486715285
2710,126260.63816410964
2711,279164.4113375238
2712,390610.088621962
2713,171459.16037048431
2714,150733.8703400005
2715,172232.33503687577
2716,142340.1204073406
2717,190239.00408832857
2718,218904.47894422986
2719,156057.06480656876
2720,170121.80983566915
2721,134590.24808235196
2722,160140.36625475186
2723,142190.9529533824
2724,126390.55396294425
2725,130961.17302186853
2726,151756.05250742676
2727,179034.15300982623
2728,178881.7490860572
2729,150137.01208219203
2730,147140.9244874576
2731,129754.62605087328
2732,132583.48347500822
2733,158172.46914548072
2734,144449.89562045893
